wp #| sku| status| title| encrypted_sku| color| size| ship_weight| volume_weight| cat_id| parent_id| goods_brand| purchase_title| package_length| package_width| package_height| size_chart| convert_size_chart| packing_expense| map| forbid_platform| permit_platform| forbid_region| permit_region| goods_nature| shipping_attributes| hs_code| original_img| desc_img| goods_desc| last_update| is_amazon_select| video_url| saleable_platform_area| warehouse_list
1| 461978101| 1| Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds| 2LN72GG38L| BLACK| | 0.112| 0.069| 648| 586| Haylou| Haylou GT2 真无线蓝牙耳机| 3.60| 8.90| 10.80| []| []| 0.06| []| | | | | 8| Built-In Lithium Ion 967| 8517620000| ['https://glodimg.chinabrands.com/pdm-product-pic/Electronic/2019/11/11/source-img/20191111174228_5dc92d048c7a1.jpg', 'https://glodimg.chinabrands.com/pdm-product-pic/Electronic/2019/11/11/source-img/20191111174228_5dc92d04c867f.jpg', 'https://glodimg.chinabrands.com/pdm-product-pic/Electronic/2019/11/11/source-img/20191111174228_5dc92d04d5ae6.jpg', 'https://glodimg.chinabrands.com/pdm-product-pic/Electronic/2019/11/11/source-img/20191111174229_5dc92d05bb503.jpg', 'https://glodimg.chinabrands.com/pdm-product-pic/Electronic/2019/11/11/source-img/20191111174229_5dc92d05d2c0e.jpg', 'https://glodimg.chinabrands.com/pdm-product-pic/Electronic/2019/11/11/source-img/20191111174230_5dc92d0600298.jpg']| ['https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452079804283.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080949516.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080887147.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080376101.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080833813.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080585678.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080923263.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080235703.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080929655.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081491888.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081190745.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081222380.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081793213.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081114095.jpg', 'https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081310243.jpg']| <link type="text/css" rel="stylesheet" href="https://css.chinabrands.com/css/S2.css"><div class="xxkkk"> <div>  </div><div class="xxkkk2"><b>Main Features:</b><br>● A new generation of Bluetooth 5.0 chip, get rid of the trouble of traditional Bluetooth earphone and wired earbuds cable, lower latency, bring more convenient and free experience.<br>● There is a charging cable with Type-C port on the back of the charging dock, fully compatible USB 2.0 charging cable, can be stored, portable, anti-lost, flexible charging anytime, anywhere.<br>● Compact design, comfortable to wear, easier to hide, with a lightweight charging box for easy storage and carrying.<br>● With the use of the charging box, the music can be played continuously for up to 15 hours.<br>● 7.2mm dynamic driver, the bass is thick and not boring, the middle and high frequency is clear and soft. Complemented by DSP high-speed digital noise reduction, high-fidelity stereo voice calls, such as immersive.<br>● The voice assistant can identify every word precisely. Triple-click MFB to wake up her. </div> <div class="xkclear"></div><div class="xxkkk">     <div class="xxkkk20">             <strong>Brand:</strong> Haylou <br />             <strong>Type:</strong> In-Ear <br />             <strong>Features:</strong> Portable <br />             <strong>Main Functions :</strong> Answering Phone,Bluetooth,Microphone,Noise Cancelling,Voice control              </div>       <div class="xxkkk20">             <strong>Application:</strong> Sport,Working <br />             <strong>Compatible with:</strong> Mobile phone <br />             <strong>Connectivity:</strong> Wireless <br />             <strong>Frequency response:</strong> 20-20000Hz <br />             <strong>Impedance:</strong> 32ohms <br />             <strong>Sensitivity:</strong> 110 dB <br />             <strong>Charging Time:</strong> 1.5h              </div>       <div class="xxkkk20">             <strong>Bluetooth:</strong> Yes <br />             <strong>Bluetooth chip:</strong> Realtek8763BRC <br />             <strong>Bluetooth Version:</strong> V5.0              </div>       <div class="xxkkk20">             <strong>Battery Type:</strong> Built-in <br />             <strong>Battery Capacity(mAh):</strong> 43mAh per earphone, 380mAh charging dock              </div>       <div class="xxkkk20">             <strong>Package weight:</strong> 0.112 kg <br />             <strong>Package size (L x W x H):</strong> 3.60 x 8.90 x 10.80 cm / 1.42 x 3.5 x 4.25 inches              </div>       <div class="xxkkk20">             <strong>Package Contents:</strong> 1 x Pair of Earphones, 1 x Charging Dock, 1 x English Manual              </div>      </div> <div class="xkclear"></div>        <div id="product_images" class="xktutu"><div class="self-adaption"><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452079804283.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080949516.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080887147.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080376101.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080833813.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080585678.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080923263.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080235703.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452080929655.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081491888.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081190745.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081222380.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081793213.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081114095.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><img src="https://des.chinabrands.com/uploads/pdm-desc-pic/Electronic/image/2019/11/11/1573452081310243.jpg" style="max-width:1000px" title="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" alt="Haylou GT2 TWS True Wireless Bluetooth 5.0 Earphone Mini Portable Stereo Binaural Earbuds - Black" /></p><p><br/></p></div></div></div>| 2021-04-10| 0| | [{'platform': 'Aliexpress;Amazon : CA,FR,DE,IT,JP,MX,ES,GB,US;eBay : AU,CA,FR,DE,IT,ES,US;Lazada : ID,MY,TH,SG,PH;Linio : CO,MX,AR,CL,EC,PE;Wish;JD;PRICEMINISTER : FR;LANGRIA;Paytm;Facebook;Shopify;GALIBABA;yandex market;OpenSky;Wowma;Kingsouq.com;UMKA;MARKETING;Amazon2B', 'country': 'ALL'}]| {'ZQFX': {'url': 'https://www.chinabrands.com/item/dropship-haylou-gt2-tws-true-wireless-bluetooth-5-0-earphone-mini-portable-stereo-binaural-earbuds-4619781-p.html?goods_id=1448694&wid=51', 'warehouse': 'ZQFX', 'price': '15.04', 'is_clearance': 0, 'is_promote': 0, 'is_new': 0, 'handling_fee': '0.20', 'sale_time': '2019-11-26', 'goods_state': 'Regular Supply', 'purchase_info': [], 'goods_number': '100'}}
